年度,縣市別,行業別,統計項目,單位,中小企業(百萬元),大企業(百萬元)
2023,總計,批發及零售業,銷售額,百萬元,12668067,5603530
2023,臺北市,批發及零售業,銷售額,百萬元,3798604,3046942
2023,新北市,批發及零售業,銷售額,百萬元,1850479,895742
2023,桃園市,批發及零售業,銷售額,百萬元,1214426,242802
2023,臺中市,批發及零售業,銷售額,百萬元,1574555,212720
2023,臺南市,批發及零售業,銷售額,百萬元,749262,184413
2023,高雄市,批發及零售業,銷售額,百萬元,1323089,490089
2023,基隆市,批發及零售業,銷售額,百萬元,61525, 
2023,宜蘭縣,批發及零售業,銷售額,百萬元,114204,5006
2023,新竹市,批發及零售業,銷售額,百萬元,277083,286775
2023,新竹縣,批發及零售業,銷售額,百萬元,277921,116422
2023,苗栗縣,批發及零售業,銷售額,百萬元,144469,41350
2023,彰化縣,批發及零售業,銷售額,百萬元,395414,30885
2023,南投縣,批發及零售業,銷售額,百萬元,100517,3096
2023,雲林縣,批發及零售業,銷售額,百萬元,179563,11736
2023,嘉義市,批發及零售業,銷售額,百萬元,132252,5628
2023,嘉義縣,批發及零售業,銷售額,百萬元,114382,11256
2023,屏東縣,批發及零售業,銷售額,百萬元,203726,14690
2023,花蓮縣,批發及零售業,銷售額,百萬元,74480,3094
2023,臺東縣,批發及零售業,銷售額,百萬元,37301, 
2023,離島地區,批發及零售業,銷售額,百萬元,44815,513
2023,總計,運輸及倉儲業,銷售額,百萬元,951986,655132
2023,臺北市,運輸及倉儲業,銷售額,百萬元,388230,315810
2023,新北市,運輸及倉儲業,銷售額,百萬元,73428,82075
2023,桃園市,運輸及倉儲業,銷售額,百萬元,136769,153060
2023,臺中市,運輸及倉儲業,銷售額,百萬元,64751,8945
2023,臺南市,運輸及倉儲業,銷售額,百萬元,27311,6890
2023,高雄市,運輸及倉儲業,銷售額,百萬元,115714,32165
2023,基隆市,運輸及倉儲業,銷售額,百萬元,26522,44247
2023,宜蘭縣,運輸及倉儲業,銷售額,百萬元,11175, 
2023,新竹市,運輸及倉儲業,銷售額,百萬元,8723, 
2023,新竹縣,運輸及倉儲業,銷售額,百萬元,10743,4533
2023,苗栗縣,運輸及倉儲業,銷售額,百萬元,7737,0
2023,彰化縣,運輸及倉儲業,銷售額,百萬元,16721, 
2023,南投縣,運輸及倉儲業,銷售額,百萬元,5666, 
2023,雲林縣,運輸及倉儲業,銷售額,百萬元,11776, 
2023,嘉義市,運輸及倉儲業,銷售額,百萬元,4626, 
2023,嘉義縣,運輸及倉儲業,銷售額,百萬元,14896,0
2023,屏東縣,運輸及倉儲業,銷售額,百萬元,7114, 
2023,花蓮縣,運輸及倉儲業,銷售額,百萬元,5951, 
2023,臺東縣,運輸及倉儲業,銷售額,百萬元,4218, 
2023,離島地區,運輸及倉儲業,銷售額,百萬元,9915, 
2023,總計,住宿及餐飲業,銷售額,百萬元,821684,130629
2023,臺北市,住宿及餐飲業,銷售額,百萬元,203034,75781
2023,新北市,住宿及餐飲業,銷售額,百萬元,98339,3464
2023,桃園市,住宿及餐飲業,銷售額,百萬元,68677,9601
2023,臺中市,住宿及餐飲業,銷售額,百萬元,115838,9501
2023,臺南市,住宿及餐飲業,銷售額,百萬元,58433,4200
2023,高雄市,住宿及餐飲業,銷售額,百萬元,85419,6158
2023,基隆市,住宿及餐飲業,銷售額,百萬元,8567, 
2023,宜蘭縣,住宿及餐飲業,銷售額,百萬元,19178,4824
2023,新竹市,住宿及餐飲業,銷售額,百萬元,20630,1151
2023,新竹縣,住宿及餐飲業,銷售額,百萬元,19198, 
2023,苗栗縣,住宿及餐飲業,銷售額,百萬元,11398,2196
2023,彰化縣,住宿及餐飲業,銷售額,百萬元,22081,330
2023,南投縣,住宿及餐飲業,銷售額,百萬元,14169,1707
2023,雲林縣,住宿及餐飲業,銷售額,百萬元,9371, 
2023,嘉義市,住宿及餐飲業,銷售額,百萬元,11650,1027
2023,嘉義縣,住宿及餐飲業,銷售額,百萬元,7132, 
2023,屏東縣,住宿及餐飲業,銷售額,百萬元,19433,1531
2023,花蓮縣,住宿及餐飲業,銷售額,百萬元,12975,2605
2023,臺東縣,住宿及餐飲業,銷售額,百萬元,8879,1310
2023,離島地區,住宿及餐飲業,銷售額,百萬元,7283,1378
2023,總計,出版影音及資通訊業,銷售額,百萬元,909300,843494
2023,臺北市,出版影音及資通訊業,銷售額,百萬元,656740,664016
2023,新北市,出版影音及資通訊業,銷售額,百萬元,87873,92968
2023,桃園市,出版影音及資通訊業,銷售額,百萬元,12712,6470
2023,臺中市,出版影音及資通訊業,銷售額,百萬元,44172,9041
2023,臺南市,出版影音及資通訊業,銷售額,百萬元,15569,3590
2023,高雄市,出版影音及資通訊業,銷售額,百萬元,29034,9752
2023,基隆市,出版影音及資通訊業,銷售額,百萬元,4441, 
2023,宜蘭縣,出版影音及資通訊業,銷售額,百萬元,3299, 
2023,新竹市,出版影音及資通訊業,銷售額,百萬元,14782,19829
2023,新竹縣,出版影音及資通訊業,銷售額,百萬元,4881,30067
2023,苗栗縣,出版影音及資通訊業,銷售額,百萬元,4196, 
2023,彰化縣,出版影音及資通訊業,銷售額,百萬元,7577, 
2023,南投縣,出版影音及資通訊業,銷售額,百萬元,3463, 
2023,雲林縣,出版影音及資通訊業,銷售額,百萬元,4354, 
2023,嘉義市,出版影音及資通訊業,銷售額,百萬元,5398, 
2023,嘉義縣,出版影音及資通訊業,銷售額,百萬元,504, 
2023,屏東縣,出版影音及資通訊業,銷售額,百萬元,4044, 
2023,花蓮縣,出版影音及資通訊業,銷售額,百萬元,2922, 
2023,臺東縣,出版影音及資通訊業,銷售額,百萬元,1688, 
2023,離島地區,出版影音及資通訊業,銷售額,百萬元,1650, 
2023,總計,金融及保險業,銷售額,百萬元,1737247,1924841
2023,臺北市,金融及保險業,銷售額,百萬元,989201,1822371
2023,新北市,金融及保險業,銷售額,百萬元,156627,17660
2023,桃園市,金融及保險業,銷售額,百萬元,98622,14422
2023,臺中市,金融及保險業,銷售額,百萬元,142213,29490
2023,臺南市,金融及保險業,銷售額,百萬元,64710,4003
2023,高雄市,金融及保險業,銷售額,百萬元,117731,14749
2023,基隆市,金融及保險業,銷售額,百萬元,5052, 
2023,宜蘭縣,金融及保險業,銷售額,百萬元,11172, 
2023,新竹市,金融及保險業,銷售額,百萬元,29645,3480
2023,新竹縣,金融及保險業,銷售額,百萬元,19419,1414
2023,苗栗縣,金融及保險業,銷售額,百萬元,11167, 
2023,彰化縣,金融及保險業,銷售額,百萬元,27199,11895
2023,南投縣,金融及保險業,銷售額,百萬元,9538,4576
2023,雲林縣,金融及保險業,銷售額,百萬元,12995,133
2023,嘉義市,金融及保險業,銷售額,百萬元,11851,178
2023,嘉義縣,金融及保險業,銷售額,百萬元,7038, 
2023,屏東縣,金融及保險業,銷售額,百萬元,12777,139
2023,花蓮縣,金融及保險業,銷售額,百萬元,5080,0
2023,臺東縣,金融及保險業,銷售額,百萬元,3347,0
2023,離島地區,金融及保險業,銷售額,百萬元,1866, 
2023,總計,不動產業,銷售額,百萬元,978635,954088
2023,臺北市,不動產業,銷售額,百萬元,175038,520003
2023,新北市,不動產業,銷售額,百萬元,151235,143691
2023,桃園市,不動產業,銷售額,百萬元,97668,45486
2023,臺中市,不動產業,銷售額,百萬元,183015,118933
2023,臺南市,不動產業,銷售額,百萬元,81154,16992
2023,高雄市,不動產業,銷售額,百萬元,93369,82440
2023,基隆市,不動產業,銷售額,百萬元,2041,19
2023,宜蘭縣,不動產業,銷售額,百萬元,14249,90
2023,新竹市,不動產業,銷售額,百萬元,31892,8888
2023,新竹縣,不動產業,銷售額,百萬元,38914,8048
2023,苗栗縣,不動產業,銷售額,百萬元,12964,1228
2023,彰化縣,不動產業,銷售額,百萬元,31928,4579
2023,南投縣,不動產業,銷售額,百萬元,5867, 
2023,雲林縣,不動產業,銷售額,百萬元,13879,647
2023,嘉義市,不動產業,銷售額,百萬元,14293,1647
2023,嘉義縣,不動產業,銷售額,百萬元,5597,43
2023,屏東縣,不動產業,銷售額,百萬元,11318,173
2023,花蓮縣,不動產業,銷售額,百萬元,6389, 
2023,臺東縣,不動產業,銷售額,百萬元,3815, 
2023,離島地區,不動產業,銷售額,百萬元,4010,288
2023,總計,專業、科學及技術服務業,銷售額,百萬元,714929,361465
2023,臺北市,專業、科學及技術服務業,銷售額,百萬元,395830,193954
2023,新北市,專業、科學及技術服務業,銷售額,百萬元,102030,39333
2023,桃園市,專業、科學及技術服務業,銷售額,百萬元,43655,4001
2023,臺中市,專業、科學及技術服務業,銷售額,百萬元,54985,13496
2023,臺南市,專業、科學及技術服務業,銷售額,百萬元,19275,3681
2023,高雄市,專業、科學及技術服務業,銷售額,百萬元,38443,5531
2023,基隆市,專業、科學及技術服務業,銷售額,百萬元,2223, 
2023,宜蘭縣,專業、科學及技術服務業,銷售額,百萬元,2877, 
2023,新竹市,專業、科學及技術服務業,銷售額,百萬元,10939,50072
2023,新竹縣,專業、科學及技術服務業,銷售額,百萬元,20486,45816
2023,苗栗縣,專業、科學及技術服務業,銷售額,百萬元,2683, 
2023,彰化縣,專業、科學及技術服務業,銷售額,百萬元,5990,416
2023,南投縣,專業、科學及技術服務業,銷售額,百萬元,2244, 
2023,雲林縣,專業、科學及技術服務業,銷售額,百萬元,2954,16
2023,嘉義市,專業、科學及技術服務業,銷售額,百萬元,1998, 
2023,嘉義縣,專業、科學及技術服務業,銷售額,百萬元,1977, 
2023,屏東縣,專業、科學及技術服務業,銷售額,百萬元,2025, 
2023,花蓮縣,專業、科學及技術服務業,銷售額,百萬元,2380, 
2023,臺東縣,專業、科學及技術服務業,銷售額,百萬元,904,0
2023,離島地區,專業、科學及技術服務業,銷售額,百萬元,1031, 
2023,總計,支援服務業,銷售額,百萬元,393436,314578
2023,臺北市,支援服務業,銷售額,百萬元,122344,283215
2023,新北市,支援服務業,銷售額,百萬元,59292,9684
2023,桃園市,支援服務業,銷售額,百萬元,42894,3540
2023,臺中市,支援服務業,銷售額,百萬元,50715,2510
2023,臺南市,支援服務業,銷售額,百萬元,20489,1413
2023,高雄市,支援服務業,銷售額,百萬元,43507,9485
2023,基隆市,支援服務業,銷售額,百萬元,3265,0
2023,宜蘭縣,支援服務業,銷售額,百萬元,2701, 
2023,新竹市,支援服務業,銷售額,百萬元,9138, 
2023,新竹縣,支援服務業,銷售額,百萬元,7166, 
2023,苗栗縣,支援服務業,銷售額,百萬元,4031,0
2023,彰化縣,支援服務業,銷售額,百萬元,6135, 
2023,南投縣,支援服務業,銷售額,百萬元,1958,0
2023,雲林縣,支援服務業,銷售額,百萬元,3114,0
2023,嘉義市,支援服務業,銷售額,百萬元,2317, 
2023,嘉義縣,支援服務業,銷售額,百萬元,5133, 
2023,屏東縣,支援服務業,銷售額,百萬元,3609,0
2023,花蓮縣,支援服務業,銷售額,百萬元,1603,0
2023,臺東縣,支援服務業,銷售額,百萬元,1236, 
2023,離島地區,支援服務業,銷售額,百萬元,2790, 
2023,總計,教育業,銷售額,百萬元,30887,3597
2023,臺北市,教育業,銷售額,百萬元,11117,1720
2023,新北市,教育業,銷售額,百萬元,5126, 
2023,桃園市,教育業,銷售額,百萬元,1736, 
2023,臺中市,教育業,銷售額,百萬元,4649, 
2023,臺南市,教育業,銷售額,百萬元,1743, 
2023,高雄市,教育業,銷售額,百萬元,2665,0
2023,基隆市,教育業,銷售額,百萬元,115,0
2023,宜蘭縣,教育業,銷售額,百萬元,172,0
2023,新竹市,教育業,銷售額,百萬元,952,0
2023,新竹縣,教育業,銷售額,百萬元,791,0
2023,苗栗縣,教育業,銷售額,百萬元,177,0
2023,彰化縣,教育業,銷售額,百萬元,467,0
2023,南投縣,教育業,銷售額,百萬元,73,0
2023,雲林縣,教育業,銷售額,百萬元,204,0
2023,嘉義市,教育業,銷售額,百萬元,287,0
2023,嘉義縣,教育業,銷售額,百萬元,49,0
2023,屏東縣,教育業,銷售額,百萬元,262,0
2023,花蓮縣,教育業,銷售額,百萬元,163,0
2023,臺東縣,教育業,銷售額,百萬元,61,0
2023,離島地區,教育業,銷售額,百萬元,77,0
2023,總計,醫療保健及社會工作服務業,銷售額,百萬元,40192,4226
2023,臺北市,醫療保健及社會工作服務業,銷售額,百萬元,4268,3310
2023,新北市,醫療保健及社會工作服務業,銷售額,百萬元,2905, 
2023,桃園市,醫療保健及社會工作服務業,銷售額,百萬元,1019,0
2023,臺中市,醫療保健及社會工作服務業,銷售額,百萬元,4131, 
2023,臺南市,醫療保健及社會工作服務業,銷售額,百萬元,1566,0
2023,高雄市,醫療保健及社會工作服務業,銷售額,百萬元,23446, 
2023,基隆市,醫療保健及社會工作服務業,銷售額,百萬元,151,0
2023,宜蘭縣,醫療保健及社會工作服務業,銷售額,百萬元,98,0
2023,新竹市,醫療保健及社會工作服務業,銷售額,百萬元,319, 
2023,新竹縣,醫療保健及社會工作服務業,銷售額,百萬元,333, 
2023,苗栗縣,醫療保健及社會工作服務業,銷售額,百萬元,220, 
2023,彰化縣,醫療保健及社會工作服務業,銷售額,百萬元,618,0
2023,南投縣,醫療保健及社會工作服務業,銷售額,百萬元,214,0
2023,雲林縣,醫療保健及社會工作服務業,銷售額,百萬元,268,0
2023,嘉義市,醫療保健及社會工作服務業,銷售額,百萬元,85,0
2023,嘉義縣,醫療保健及社會工作服務業,銷售額,百萬元,193,0
2023,屏東縣,醫療保健及社會工作服務業,銷售額,百萬元,220,0
2023,花蓮縣,醫療保健及社會工作服務業,銷售額,百萬元,108, 
2023,臺東縣,醫療保健及社會工作服務業,銷售額,百萬元,22,0
2023,離島地區,醫療保健及社會工作服務業,銷售額,百萬元,9,0
2023,總計,藝術、娛樂及休閒服務業,銷售額,百萬元,133842,23986
2023,臺北市,藝術、娛樂及休閒服務業,銷售額,百萬元,44988,11705
2023,新北市,藝術、娛樂及休閒服務業,銷售額,百萬元,20406,795
2023,桃園市,藝術、娛樂及休閒服務業,銷售額,百萬元,9745,1795
2023,臺中市,藝術、娛樂及休閒服務業,銷售額,百萬元,14239,1041
2023,臺南市,藝術、娛樂及休閒服務業,銷售額,百萬元,7753, 
2023,高雄市,藝術、娛樂及休閒服務業,銷售額,百萬元,12163,216
2023,基隆市,藝術、娛樂及休閒服務業,銷售額,百萬元,1329, 
2023,宜蘭縣,藝術、娛樂及休閒服務業,銷售額,百萬元,2628, 
2023,新竹市,藝術、娛樂及休閒服務業,銷售額,百萬元,2695,0
2023,新竹縣,藝術、娛樂及休閒服務業,銷售額,百萬元,2744,1837
2023,苗栗縣,藝術、娛樂及休閒服務業,銷售額,百萬元,1995, 
2023,彰化縣,藝術、娛樂及休閒服務業,銷售額,百萬元,2436, 
2023,南投縣,藝術、娛樂及休閒服務業,銷售額,百萬元,1440, 
2023,雲林縣,藝術、娛樂及休閒服務業,銷售額,百萬元,1170, 
2023,嘉義市,藝術、娛樂及休閒服務業,銷售額,百萬元,1326,0
2023,嘉義縣,藝術、娛樂及休閒服務業,銷售額,百萬元,786, 
2023,屏東縣,藝術、娛樂及休閒服務業,銷售額,百萬元,2418, 
2023,花蓮縣,藝術、娛樂及休閒服務業,銷售額,百萬元,2117, 
2023,臺東縣,藝術、娛樂及休閒服務業,銷售額,百萬元,738, 
2023,離島地區,藝術、娛樂及休閒服務業,銷售額,百萬元,727,0
2023,總計,其他服務業,銷售額,百萬元,268243,33500
2023,臺北市,其他服務業,銷售額,百萬元,55243,19117
2023,新北市,其他服務業,銷售額,百萬元,34075,2445
2023,桃園市,其他服務業,銷售額,百萬元,30025,7465
2023,臺中市,其他服務業,銷售額,百萬元,32149, 
2023,臺南市,其他服務業,銷售額,百萬元,15690, 
2023,高雄市,其他服務業,銷售額,百萬元,34551,770
2023,基隆市,其他服務業,銷售額,百萬元,2722, 
2023,宜蘭縣,其他服務業,銷售額,百萬元,3669,0
2023,新竹市,其他服務業,銷售額,百萬元,11336, 
2023,新竹縣,其他服務業,銷售額,百萬元,8880, 
2023,苗栗縣,其他服務業,銷售額,百萬元,4755, 
2023,彰化縣,其他服務業,銷售額,百萬元,8610, 
2023,南投縣,其他服務業,銷售額,百萬元,3216, 
